CAS Number,Compound Name
935-92-2,"trimethyl-1,4-benzoquinone"
823-76-7,acetylcyclohexane
917750-72-2,1-(2-hydroxy-4-methylcyclohexyl)ethanone
6090-09-1,4-acetyl-1-methylcyclohexene
43219-68-7,"4-acetyl-1,4-dimethylcyclohexene"
41723-54-0,"4-acetyl-1,2-dimethylcyclohexene"
54200-63-4,"2-acetyl-3,3-dimethylcyclohexanone"
290305-38-3,cis-β-elemenone
30824-86-3,trans-β-elemenone
502-49-8,cyclooctanone
13657-68-6,curdione
108944-67-8,neocurdione
25645-19-6,preisocalamendiol
50281-45-3,acoragermacrone
6902-91-6,germacrone
98-86-2,acetophenone (=1-phenylethanone)
13210-29-2,1-(3-hydroxypyridin-2-yl)ethanone
,1-(3-hydroxy-6-methylpyridin-2-yl)ethanone
,1-(3-hydroxy-5-methylpyridin-2-yl)ethanone
,1-(6-ethyl-3-hydroxypyridine-2-yl)ethanone
,"1-(3-hydroxy-5,6-dimethylpyridine-2-yl)ethanone"
577-16-2,2-methylacetophenone
585-74-0,3-methylacetophenone
122-00-9,4-methylacetophenone
26444-19-9,methylacetophenone (unkn.str.)
22699-70-3,3-ethylacetophenone
937-30-4,4-ethylacetophenone
25496-14-4,ethylacetophenone (unkn.str.)
645-13-6,4-isopropylacetophenone (=p-acetylcumene)
118-93-4,2'-hydroxyacetophenone
121-71-1,3'-hydroxyacetophenone
99-93-4,4'-hydroxyacetophenone
582-24-1,α-hydroxyacetophenone
579-74-8,2-methoxyacetophenone
586-37-8,3-methoxyacetophenone
100-06-1,4-methoxyacetophenone (=acetanisole)
41903-50-8,hydroxyacetophenone (unkn.str.)
551-93-9,2'-aminoacetophenone
99-03-6,3-aminoacetophenone
99-92-3,4-aminoacetophenone
27941-88-4,aminoacetophenone (unkn.str.)
89-74-7,"2,4-dimethylacetophenone"
3637-01-2,"3,4-dimethylacetophenone"
1202-08-0,5-isopropyl-2-methyl-acetophenone (=2-acetyl-p-cymene)
6921-64-8,2-hydroxy-4-methylacetophenone
1450-72-2,2-hydroxy-5-methylacetophenone
13494-10-5,"2,3-dihydroxyacetophenone"
89-84-9,"2,4-dihydroxyacetophenone"
1197-09-7,"3,4-dihydroxyacetophenone"
498-02-2,acetovanillone (= 4-hydroxy-3-methoxyacetophenone )
552-41-0,2-hydroxy-4-methoxyacetophenone
1131-62-0,"3,4-dimethoxyacetophenone"
1467-36-3,"2,3,4-trimethylacetophenone"
2478-38-8,acetosyringone
6781-42-6,"1,3-diacetylbenzene"
1009-61-6,"1,4-diacetylbenzene"
41766-72-7,cis-nerone
93-55-0,1-phenyl-1-propanone (=propiophenone)
103-79-7,1-phenyl-2-propanone
874-68-0,1-cyclohexylidene-2-propanone
2040-14-4,1-(2-methylphenyl)-1-propanone
5337-93-9,1-(4-methylphenyl)-1-propanone
121-97-1,1-(4-methoxyphenyl)-1-propanone
621-87-4,1-phenoxy-2-propanone
122-84-9,1-(4-methoxyphenyl)-2-propanone (=anisketone)
27465-51-6,1-(4-ethylphenyl)-1-propanone
35031-52-8,"1-(2,4-dimethylphenyl)-1-propanone"
50297-39-7,"1-(2,4-dihydroxyphenyl)-3-(3-hydroxy-4-methoxyphenyl)propan-1-one"
3904-18-5,"1-(2,4,5-trimethoxyphenyl)-1-propanone"
2020-90-8,"1-(2,4,5-trimethoxyphenyl)-2-propanone (=acoramone)"
1835-14-9,propiovanillone
5650-43-1,propiosyringone
579-07-7,"1-phenylpropane-1,2-dione"
69271-91-6,butyrosyringone
51004-21-8,4-cyclopentylidene-2-butanone
6138-85-8,"4-(2,6,6-trimethylcyclohexyl)-2-butanone (=tetrahydroionone)"
17283-81-7,"dihydro-β-ionone (=4-(2,6,6-trimethyl-1-cyclohexenyl)-2-butanone)"
31499-72-6,"dihydro-α-ionone (=4-(2,6,6-trimethyl-2-cyclohexenyl)-2-butanone)"
,dihydroionone (unkn.str.)
112379-21-2,"7,8-dihydro-4-hydroxy-β-ionone (=4-(3-hydroxy-2,6,6-trimethyl-1-cyclohexenyl)-2-butanone)"
38274-01-0,"3-hydroxy-5,6-epoxy-β-ionone"
20483-36-7,"dihydrodehydro-β-ionone (=4-(2,6,6-trimethylcyclohexa-1,3-dienyl)-2-butanone)"
23726-91-2,"(E)-β-damascone (=(E)-1-(2,6,6-trimethyl-1-cyclohexenyl)-2-buten-1-one)"
23726-92-3,"(Z)-β-damascone (=(Z)-β-1-(2,6,6-trimethyl-1-cyclohexen-1-yl)-2-buten-1-one)"
35044-68-9,"β-damascone (=1-(2,6,6-trimethyl-1-cyclohexen-1-yl)-2-buten-1-one)"
56915-02-7,3-hydroxy-β-damascone
43052-87-5,"α-damascone (=1-(2,6,6-trimethyl-2-cyclohexenyl)-2-buten-1-one)"
28102-28-5,"(R)-(E)-(+)-α-damascone (=(E)-(R)-(+)-1-(2,6,6-trimethyl-2-cyclohexen-1-yl)-2-buten-1-one)"
116497-11-1,"(-)-(E)-α-damascone (=[S-(E)]-1-(2,6,6-trimethyl-2-cyclohexen-1-yl)-2-buten-1-one)"
23726-94-5,"(Z)-α-damascone (=(Z)-1-(2,6,6-trimethyl-2-cyclohexen-1-yl)-2-buten-1-one)"
24720-09-0,"(E)-α-damascone (=(E)-1-(2,6,6-trimethyl-2-cyclohexen-1-yl)-2-buten-1-one)"
57378-68-4,"δ-damascone (=1-(2,6,6-trimethyl-3-cyclohexen-1-yl)-2-buten-1-one)"
23726-93-4,β-damascenone
,"3,4-dihydro-3-oxoedulan (unkn.str.)"
,(Z)-3-oxo-retro-α-ionol
,(E)-3-oxo-retro-α-ionol
67234-03-1,"3-ethoxy-1-(2,6,6-trimethyl-1,3-cyclohexadienyl)-1-butanone"
59739-63-8,(Z)-β-damascenone
80445-59-6,"(E)-1-(2,6-dimethylphenyl)-2-buten-1-one"
,"(2,3,6-trimethylphenyl)-2-butanone (unkn.str.)"
56681-01-7,"1-(2,3,6-trimethylphenyl)-2-buten-1-one"
54345-38-9,"(E)-1-(2,3,6-trimethylphenyl)-2-buten-1-one"
36208-32-9,"4-(2,2,6-trimethyl-1-cyclohexyl)-3-buten-2-one"
14901-07-6,"4-(2,6,6-trimethyl-1-cyclohexen-1-yl)-3-buten-2-one"
127-41-3,α-ionone
24190-29-2,(R)-(E)-(+)-α-ionone
14398-36-8,(S)-(E)-(-)-α-ionone
79-77-6,(E)-β-ionone
79-76-5,γ-ionone
8013-90-9,ionone (unkn.str.)
116296-75-4,3-hydroxy-β-ionone
14398-34-6,4-hydroxy-β-ionone
28494-34-0,"5,6-dihydroxy-β-ionone"
,"(E)-4-(1,2,4-trihydroxy-2,6,6-trimethylcyclohexyl)-3-buten-2-one"
79734-43-3,3-oxo-α-ionone
29790-29-2,3-oxo-β-ionone
74233-41-3,"3-oxo-7,8-dihydro-α-ionone"
23267-57-4,"5,6-epoxy-β-ionone"
36340-49-5,(E)-epoxy-β-ionone
1621579-40-5,"(Z)-5,6-epoxy-β-ionone"
1203-08-3,"3,4-dehydro-β-ionone"
14398-35-7,"(E)-3,4-dehydro-β-ionone"
41704-09-0,"(Z)-3,4-dehydro-β-ionone"
79934-55-7,didehydro-γ-ionone
,"(Z)-4-(6,6-dimethyl-2-methylene-3-cyclohexenyl)-3-buten-2-one"
67233-98-1,"(E)-4-(6,6-dimethyl-2-methylene-3-cyclohexenyl)-3-buten-2-one"
79-69-6,α-irone
495-40-9,1-phenyl-1-butanone (=butyrophenone)
1007-32-5,1-phenyl-2-butanone
2550-26-7,4-phenyl-2-butanone (=benzylacetone)
122-57-6,4-phenyl-3-buten-2-one
62763-33-1,3-hydroxy-1-phenyl-2-butanone
5355-63-5,3-hydroxy-4-phenyl-2-butanone
5471-51-2,"4-(4-hydroxyphenyl)-2-butanone (=raspberry ketone, frambinone)"
939-49-1,1-(4-hydroxyphenyl)-2-buten-1-one
83810-64-4,3-(2-hydroxy-4-methylphenyl)-2-butanone
66422-88-6,4-(4-hydroxyphenyl)-3-methyl-2-butanone
122-48-5,gingerone
54789-45-6,"1-(2,3,6-trimethylphenyl)-3-buten-2-one"
56681-06-2,"4-(2,3,6-trimethylphenyl)-3-buten-2-one"
57461-21-9,"(3E)-4-(2,3,6-trimethylphenyl)-3-buten-2-one"
81018-77-1,"(3Z)-4-(2,3,6-trimethylphenyl)-3-buten-2-one"
93-91-4,"1-phenylbutane-1,3-dione"
1009-14-9,1-phenyl-1-pentanone (=valerophenone)
6683-92-7,1-phenyl-2-pentanone (=benzyl propyl ketone)
2235-83-8,5-phenyl-2-pentanone
7403-42-1,4-methyl-4-phenyl-2-pentanone
86843-15-4,2-(2-hydroxy-4-methylphenyl)-3-pentanone
25870-62-6,1-phenyl-2-hexanone
14128-61-1,5-methyl-5-phenyl-2-hexanone
495-74-9,capillin
26294-59-7,α-atlantone
56192-70-2,(Z)-α-atlantone
103088-61-5,5-propyl-4-nonanone
1671-75-6,1-phenylheptanone (unkn.str.)
39027-62-8,2-methyl-6-(4-methylphenyl)-3-heptanone
86981-84-2,2-methyl-6-(4-methylphenyl)-1-hepten-3-one
13901-85-4,"6-methyl-2,5-heptanedione"
58865-88-6,9-oxonerolidol
36219-73-5,10-undecen-2-one
4669-04-9,1-phenyl-1-pentadecanone (=pentadecaphenone)
941-98-0,α-methyl naphtyl ketone
93-08-3,2-acetylnaphthalene
79067-90-6,gingerdione
119-61-9,benzophenone
43205-82-9,p-menth-6-en-2-one
89-80-5,dl-menthone
3391-87-5,"(2R,5S)-(+)-menthone"
14073-97-3,"(2S,5R)-(-)-menthone"
491-07-6,isomenthone
1196-31-2,(+)-isomenthone
18309-28-9,(-)-isomenthone
10458-14-7,menthone
169209-96-5,2-ethylmenthone
,2-ethylisomenthone
128946-15-6,2-hydroxymenthone
74242-46-9,trans-2-hydroxymenthone
7599-80-6,4-hydroxymenthone
3304-24-3,8-hydroxymenthone
62392-79-4,2-hydroxyisomenthone
57129-11-0,cis-2-hydroxyisomenthone
74219-28-6,4-hydroxyisomenthone
7599-80-6,"(+)-(1R,4S)-4-hydroxyisomenthone"
,2-(3-oxobutyl)-isomenthone
89-81-6,piperitone
6091-50-5,(4S)-(+)-piperitone
4573-50-6,(4R)-(-)-piperitone
58615-39-7,isopiperitone
54783-36-7,pseudodiosphenol
89-82-7,pulegone (=(R)-Pulegone)
3391-90-0,(S)-Pulegone
529-00-0,isopulegone
52152-10-0,cis-isopulegone
29606-79-9,trans-isopulegone
,isoisopulegone
18194-21-3,4-(iso)hydroxyisopulegone
491-09-8,piperitenone
490-03-9,2-hydroxypiperitone (=diosphenol)
71843-50-0,"2,4-dihydroxypiperitone (=4-hydroxydiosphenol)"
57074-38-1,2-methoxypiperitone (=diosphenol methyl ether)
41853-05-8,4-hydroxypiperitone
57125-34-5,"1,3-dihydroxy-p-3-menthen-2-one (=1-hydroxy-ψ-diosphenol)"
83212-19-5,8-hydroxy-4-p-menthen-3-one
35736-66-4,(-)-1R-8-hydroxy-4-p-menthen-3-one
7712-46-1,carvonehydrate
,"4,8-dihydroxycarvotanacetone"
57074-39-2,3-methoxy-p-3-menthen-2-one (=ψ-diosphenol methyl ether)
7764-50-3,dihydrocarvone (=p-8-menthen-2-one)
5948-04-9,trans-dihydrocarvone
3792-53-8,cis-dihydrocarvone
12705-70-3,isodihydrocarvone
53892-46-9,"p-5,8-menthadien-2-one"
99-49-0,carvone
6485-40-1,(4R)-(-)-carvone
2244-16-8,(4S)-(+)-carvone
529-01-1,isopiperitenone
499-74-1,carvenone (=p-3-menthen-2-one)
56423-48-4,5-hydroxycarvone
499-71-8,carvotanacetone (=p-1-menthen-6-one)
131486-99-2,6-hydroxycarvotanacetone
79862-14-9,5-isopropyl-2-propyl-2-cyclohexen-1-one
,2-isobutyl-5-isopropyl-2-cyclohexen-1-one
13854-90-5,"2-hydroxy-p-1,4(8)-menthadien-3-one (=diosphenolene)"
57074-40-5,"2-methoxy-p-1,4(8)-menthadien-3-one (=diospholene methyl ether)"
56485-42-8,turmerone
4179-20-8,dihydro-ar-turmerone
532-65-0,ar-turmerone
11053-08-0,spicatine
471-05-6,zerumbone
19888-05-2,humulenone II
24405-90-1,humuladienone
76-22-2,dl-camphor
464-49-3,d-camphor
,endo-isocamphanone
18530-02-4,campherenone
4176-04-9,trans-4-caranone
4176-01-6,cis-4-caranone
547-60-4,pinocamphone
15358-88-0,isopinocamphone
24903-95-5,nopinone
38651-65-9,(+)-nopinone
40550-41-2,α-fenchocamphorone
1195-79-5,fenchone
7787-20-4,L-fenchone
4695-62-9,(+)-fenchone
36262-12-1,dehydrosabinaketone
513-20-2,sabina ketone
546-80-5,thujone (=α-thujone)
471-15-8,isothujone (=β-thujone)
53585-45-8,car-3-en-2-one
24545-81-1,umbellulone
502-42-1,cycloheptanone
30460-92-5,pinocarvone
515-90-2,verbanone (=4-pinanone)
,pinanone (unkn.str.)
19822-67-4,karahanaenone
80-57-9,verbenone (=2-pinen-4-one)
1196-01-6,Levoverbenone
100347-96-4,curcumenone
473-06-3,chrysanthenone
70497-06-2,"cis-4,7-dimethylbicyclo[3.2.1]oct-3-en-6-one"
64701-23-1,"trans-4,7-dimethylbicyclo[3.2.1]oct-3-en-6-one"
5956-05-8,acorenone
10121-28-5,acorone
6168-64-5,isoacorone
,neoacorone
4674-50-4,nootkatone
91967-81-6,"3,4,4a,5,8,8a-hexahydro-4a-methyl-2(1H)-naphthalenone"
38427-78-0,(-)-nootkatone
27621-99-4,4-epinootkatone
5090-63-1,"8,9-didehydronootkatone"
20489-53-6,"1,10-dihydronootkatone"
5195-69-7,"8-isopropyl-5,6-dimethylbicyclo[4.4.0]-1-decen-3-one"
38427-80-4,(±)-tetrahydronootkatone
,9-oxonootkatone
27033-52-9,"1,10-dihydro-9-oxo-nootkatone"
15764-04-2,α-vetivone
,"8,9-didehydro-α-vetivone"
34175-41-2,"1,10-dihydro-α-vetivone"
562-23-2,eremophilone
5090-90-4,8-hydroxyeremophilone
132858-00-5,8-hydroxy-dihydro-eremophilone
473-08-5,α-cyperone
547-26-2,7-epi-α-cyperone
2303-31-3,10-epi-α-cyperone
2767-18-2,"3,6,6-trimethyl-2,4-cycloheptadienone"
,"1,4,4-trimethylcycloheptadienone (unkn.str.)"
499-44-5,"2-hydroxy-4-isopropyl-2,4,6-cycloheptatrienone"
,"1,3,3-trimethyl-7-oxabicyclo[4.1.0]heptane-2,5-dione"
,"2,2,6-trimethyl-7-oxabicyclo[4.3.0]non-1(9)-en-4-one"
31089-96-0,"3a,4,5,6,7,7a-hexahydro-3,3a,7,7-tetramethyl-1H-inden-1-one"
,"3,3a,6,7-tetrahydro-3,3a,7,7-tetramethylinden-2-one"
28305-60-4,β-oplopenone
,"(4S)-3,4-dihydro-4-hydroxy-1(2H)-naphthalenone (=(4S)-4-hydroxy-α-tetralone)"
,"(4R)-3,4-dihydro-4-hydroxy-1(2H)-naphthalenone (=(4R)-4-hydroxy-α-tetralone)"
54712-38-8,"(4S)-3,4-dihydro-4,8-dihydroxy-1(2H)-naphthalenone (=regiolone, isosclerone)"
137494-04-3,"(4R)-3,4-dihydro-4,8-dihydroxy-1(2H)-naphthalenone"
862672-31-9,"(4S)-3,4-dihydro-5-hydroxy-4-methoxy-1(2H)-naphthalenone"
869083-26-1,"(4R)-3,4-dihydro-5-hydroxy-4-methoxy-1(2H)-naphthalenone"
,"(4S)-3,4-dihydro-5,8-dihydroxy-4-methoxy-1(2H)-naphthalenone"
,"(4R)-3,4-dihydro-5,8-dihydroxy-4-methoxy-1(2H)-naphthalenone"
868834-50-8,"(4S)-3,4-dihydro-4,8-dihydroxy-5-methoxy-1(2H)-naphthalenone"
28449-86-7,"3,4-dihydro-4,7-dimethyl-1(2H)-naphthalenone"
,14-oxocalamenene
57494-10-7,10-norcalamenen-10-one
93427-92-0,"octahydro-4a,7,7-trimethyl-2(1H)-naphthalenone"
7056-56-6,"cis-octahydro-4a,7,7-trimethyl-2(1H)-naphthalenone"
55528-90-0,valeranone
39012-14-1,acolamone
39012-15-2,isoacolamone
,"3,4,7,8-tetrahydro-5,7,7-trimethyl-2(6H)-naphthalenone"
5835-19-8,"4,4a,5,6-tetrahydro-4,4,7-trimethyl-2(3H)-naphthalenone"
83406-42-2,"trans-9-methyldecalin-1,8-dione"
130-15-4,"1,4-naphthalenedione (=1,4-naphthoquinone)"
481-39-0,"5-hydroxy-1,4-naphthalenedione (=juglone, regianin)"
61836-43-9,"3,3'-bisjuglone"
6312-53-4,"2,3-dihydro-5-hydroxy-1,4-naphthalenedione"
,"2,3-dihydro-5-hydroxy-2-methyl-1,4-naphthalenedione"
35387-23-6,7-epi-α-selinen-2-one
86917-81-9,"5α,7α,10β-selina-3,11-dien-2-one"
86917-80-8,"5α,7α,10α-selina-3,11-dien-2-one"
,"5β,7α,10α-selina-3,11-dien-2-one"
,"selina-3,5,11-trien-2-one"
185148-39-4,"4,7-dimethylbicyclo[3.2.1]oct-3-en-2-one"
4844-11-5,bicyclo[3.3.1]non-2-en-9-one
,caryophyllene ketone
,"4,11,11-trimethyl-8-methylenebicyclo[7.2.0]undecan-5-one"
,trans-12-norcaryophyll-5-en-2-one
,cis-spiro[4.5]decenone (unkn.str.)
19377-59-4,theaspirone
23024-52-4,cis-theaspirone
50763-74-1,"(2R,5S)-theaspirone B (=(2R-cis)-theaspirone)"
153925-96-3,"(2S,5R)-theaspirone B (=(2S-cis)-theaspirone)"
24399-19-7,"(2S,5S)-theaspirone A (=(2S-trans)-theaspirone)"
153153-55-0,"(2R,5R)-theaspirone A (=(2R-trans)-theaspirone)"
85248-56-2,"8,9-dehydrotheaspirone"
1333-52-4,acetylnaphthalene (unkn.str.)
4832-17-1,β-decalone
943-95-3,9β-methyl-2-decalone
71305-96-9,calamusenone
71305-87-8,isocalamusenone
18374-76-0,rotundone
,4-maalien-3-one
11023-22-6,2-clovanone
539-80-0,tropone
503-93-5,eucarvone
33983-45-8,acoronene
497-38-1,2-norbornanone
53803-33-1,6-camphenone
13211-15-9,camphenilone
58560-59-1,longicamphenilone
38230-32-9,dehydrocurdione
73809-82-2,4(14)-salvialen-1-one
20529-87-7,santenone
59300-51-5,santalone
137894-69-0,santalenone
784-04-3,9-acetylanthracene
1322-60-7,"dihydroxy-9,10-anthracenedione (unkn.str.)"
1058-61-3,β-sitostenone
18339-16-7,5α-androst-16-en-3-one
4075-07-4,"4,16-androstadien-3-one"
